PR URL,PR Title,PR createdAt,PR mergedAt,stars,fork,language
https://github.com/leboff/lisztomania/pull/52,Consolidate hard-coded constants into shared configuration modules (closes #36),2026-03-28T01:35:07Z,2026-03-28T01:35:43Z,0,False,TypeScript
https://github.com/amirbiron/Social-publisher/pull/37,Support multiple Telegram chat IDs for notifications,2026-03-27T09:02:50Z,2026-03-27T09:16:53Z,0,False,Python
https://github.com/Amanroxtar/ET-Financial-Buddy/pull/2,fix: add action:sendMessage to n8n Chat Trigger payload,2026-03-29T19:04:44Z,2026-03-29T19:04:52Z,0,False,TypeScript
https://github.com/yuto2245/swell_child/pull/13,ComposerをClaude.ai風2段構造にリデザイン,2026-03-28T13:11:42Z,2026-03-28T13:19:11Z,0,False,CSS
https://github.com/alonbenitzhak-alt/MANAIO/pull/68,"feat: multilingual country pages, AI chat limits, blog fixes, share b…",2026-03-29T22:34:24Z,2026-03-29T22:34:32Z,0,False,TypeScript
https://github.com/dncdante911/messenger_v2/pull/407,fix: messages disappear on re-open + business/search chat open broken,2026-03-28T17:26:56Z,2026-03-28T17:27:02Z,0,False,Kotlin
https://github.com/mwasambilijaphet-glitch/Laundry-Connect--frontend/pull/23,"Remove WhatsApp button, use website chat",2026-03-28T07:12:09Z,2026-03-28T07:12:14Z,0,False,JavaScript
https://github.com/Goifal/mindhome/pull/659,Fix Chat Card: dynamische Addon-Slug-Discovery + bessere Fehlermeldungen,2026-03-28T18:26:25Z,2026-03-28T18:26:42Z,0,False,Python
https://github.com/genemagg10/lafayette-pulse/pull/23,"Fix chat: add error handling, show errors in UI, use anon client for RAG",2026-03-26T23:30:36Z,2026-03-26T23:30:46Z,0,False,Python
https://github.com/hysitech/openclaw/pull/3,Add ACP agent init script for Jarvis,2026-03-29T03:38:21Z,2026-03-29T03:38:53Z,0,True,Shell
https://github.com/AlfanumrikOS/Alfanumrik/pull/115,Fix UpgradeModal not showing: parse server 429 CHAT_LIMIT response,2026-03-26T08:19:13Z,2026-03-26T08:19:44Z,1,False,TypeScript
https://github.com/imjosephheras/sales/pull/422,Auto-provision chat module on bootstrap,2026-03-26T21:01:36Z,2026-03-26T21:01:42Z,0,False,PHP
https://github.com/Unchained-leader/unchained-marketing-coach/pull/40,Replace client-facing URLs with unchained-leader.com,2026-03-28T18:48:37Z,2026-03-28T18:48:43Z,0,False,JavaScript
https://github.com/mattdarbro/lucid-agent/pull/170,"Switch chat to Sonnet, add prompt caching, use Haiku for fact extraction",2026-03-26T21:09:00Z,2026-03-26T21:13:48Z,0,False,TypeScript
https://github.com/quimibond/quimibond-intelligence/pull/8,Fix invalid anthropic-version header in chat API,2026-03-24T07:42:29Z,2026-03-24T07:43:30Z,0,False,TypeScript
https://github.com/me-pankajmunde/rag-agent-mini-project/pull/5,Convert UI from Streamlit to Gradio,2026-03-29T07:27:39Z,2026-03-29T07:27:57Z,0,False,Python
https://github.com/alex-mextner/ExpenseSyncBot/pull/21,refactor: extract requireGroup guard to eliminate boilerplate in command handlers,2026-03-30T05:37:46Z,2026-03-30T05:48:58Z,0,False,TypeScript
https://github.com/lippei11/velocoach-ai-buddy/pull/48,feat: Phase 4 Task 3 — wire action chips to execute-chat-action,2026-03-28T02:52:29Z,2026-03-28T02:52:37Z,0,False,TypeScript
https://github.com/amit5115/CodexVid/pull/4,"feat: fix video layout, clickable chapter timestamps, segment chat",2026-03-30T04:33:10Z,2026-03-30T04:33:37Z,0,False,Python
https://github.com/hanyuriyu/lingonect/pull/47,Redesign chat page with retro CRT monitor frame and smaller layout,2026-03-24T19:46:07Z,2026-03-24T19:46:13Z,0,False,HTML
https://github.com/ekby0104/claudyueee/pull/1,Add Python FastAPI backend with Claude AI integration,2026-03-20T19:51:55Z,2026-03-20T20:01:25Z,0,False,HTML
https://github.com/KirillTrubitsyn/snab-chat/pull/98,feat: match admin panel logo to main chat logo (SpektrIcon + styled t…,2026-03-24T10:25:02Z,2026-03-24T11:11:18Z,0,False,TypeScript
https://github.com/souten-yd/CodeAgentPersonal/pull/76,fix: emit llm_thinking events in chat mode to prevent stuck Working display,2026-03-24T23:01:16Z,2026-03-24T23:01:32Z,0,False,Python
https://github.com/karltor/MunkenTipset/pull/52,"Mobile chat: full-screen chat, match cards pushed below fold",2026-03-28T19:29:35Z,2026-03-28T19:29:44Z,0,False,JavaScript
https://github.com/bsides230/LYRN-AI/pull/122,Add debug_live.py: single-command live pipeline test with real model,2026-03-24T00:26:50Z,2026-03-24T00:26:57Z,1,False,Python
https://github.com/AlfanumrikOS/Alfanumrik/pull/153,"Production hardening: quiz timer, chat typing indicator, usage limits",2026-03-27T10:44:07Z,2026-03-27T10:44:15Z,1,False,TypeScript
https://github.com/choiceoh/Deneb/pull/315,"gateway-go: fix error handling, message validation, and event observability",2026-03-26T00:16:08Z,2026-03-26T00:17:08Z,1,False,Go
https://github.com/leboff/lisztomania/pull/49,"Extract service layer for trips, checklist, generation, and chat (fixes #33)",2026-03-28T01:00:58Z,2026-03-28T01:03:10Z,0,False,TypeScript
https://github.com/zzsykw8tf5-ai/LuckyStarApp/pull/1,Fix broken CSS variables causing invisible UI elements,2026-03-29T16:42:06Z,2026-03-29T16:42:16Z,0,False,HTML
https://github.com/NextMonthLab/icemaker/pull/1997,Add mobile Canvas/Chat toggle for production layout,2026-03-26T14:22:11Z,2026-03-26T14:22:19Z,0,False,TypeScript
https://github.com/imjosephheras/sales/pull/428,"Optimize profile images to WebP on upload, progressive avatar loading…",2026-03-27T15:44:00Z,2026-03-27T15:44:13Z,0,False,PHP
https://github.com/bercly0b/rtg/pull/90,fix: dynamically update online status in chat header,2026-03-25T15:45:08Z,2026-03-26T05:12:01Z,0,False,Rust
https://github.com/dadashhh/dadash-crm/pull/1052,Normalize Carlos API conversation objects with Supabase data,2026-03-29T22:01:47Z,2026-03-29T22:01:52Z,0,False,HTML
https://github.com/psicologoai13-maker/my-mind-mirror-84/pull/69,Deprecate 3 legacy edge functions,2026-03-25T11:53:19Z,2026-03-25T11:57:04Z,0,False,TypeScript
https://github.com/nodetool-ai/nodetool/pull/2316,Add agent mode selector dropdown to chat composer,2026-03-25T22:47:30Z,2026-03-28T12:06:46Z,298,False,TypeScript
https://github.com/davidecampman/Cadence/pull/48,Auto-create chat when adding message to handle race conditions,2026-03-25T13:06:23Z,2026-03-25T13:06:29Z,0,False,Python
https://github.com/dncdante911/messenger_v2/pull/408,fix: server 500 on loadmore/getMessages + 404 business-inbox + media-…,2026-03-28T17:50:50Z,2026-03-28T17:51:34Z,0,False,Kotlin
https://github.com/deckerd451/innovation-engine/pull/133,"Mobile audit fixes: viewport, inputs, scroll lock, panel nav",2026-03-28T12:26:48Z,2026-03-28T12:26:57Z,0,False,JavaScript
https://github.com/ruslan39kld/neurbiz/pull/2,Cache GigaChat token on server and update bot prompts,2026-03-26T05:12:16Z,2026-03-26T05:12:23Z,0,False,TypeScript
https://github.com/theReuben/guess-chat-pokedoku/pull/8,Fix All Grids play mode not showing submission grids,2026-03-28T09:59:25Z,2026-03-28T09:59:35Z,0,False,TypeScript
https://github.com/MMSoftwareDev/thepaybureau/pull/264,feat: rebrand AI assistant to Penny with guardrails and daily rate li…,2026-03-28T18:56:59Z,2026-03-28T18:57:07Z,0,False,TypeScript
https://github.com/Rizu1304/zuriva-academy/pull/27,feat: WhatsApp-Style Forum + Live Dashboard Feed,2026-03-26T09:43:28Z,2026-03-26T09:43:37Z,0,False,TypeScript
https://github.com/genemagg10/lafayette-pulse/pull/20,Add RAG-powered Love Lafayette AI chat bot,2026-03-26T23:02:00Z,2026-03-26T23:02:08Z,0,False,Python
https://github.com/hisr2024/MindVibe/pull/1372,Remove redundant sections from Home and KIAAN Chat pages,2026-03-27T16:02:24Z,2026-03-27T16:02:46Z,1,False,Python
https://github.com/Test-Plus-XD/Android-Assignment/pull/9,Add skeleton loading placeholders with Eclipse.gif overlay,2026-03-28T09:35:57Z,2026-03-28T09:36:09Z,0,False,Dart
https://github.com/bernardladenthin/java-llama.cpp/pull/25,Upgrade llama.cpp from b8268 to b8495 with compatibility fixes,2026-03-29T15:15:48Z,2026-03-29T15:39:37Z,0,True,C++
https://github.com/spunapp/spun/pull/115,"Fix flash on refresh: remove inline error boundary, fix spinner colou…",2026-03-26T15:47:33Z,2026-03-26T15:47:42Z,0,False,TypeScript
https://github.com/abnasim/TekAutomate/pull/41,Remove auto-attachment of screenshots to AI chat messages,2026-03-30T10:10:11Z,2026-03-30T10:11:13Z,0,False,TypeScript
https://github.com/Klebercdc/Treino-do-dia/pull/258,fix: multiselect para tipoTreino/patologia e URL absoluta no iOS,2026-03-29T11:09:14Z,2026-03-29T11:09:38Z,0,False,JavaScript
https://github.com/alonbenitzhak-alt/MANAIO/pull/66,fix: leads from property page now appear in admin פניות tab + about p…,2026-03-29T22:03:53Z,2026-03-29T22:03:59Z,0,False,TypeScript
https://github.com/ctenopoma/trace/pull/1,"feat: implement missing frontend lib files, traceability-based planning, and chat history",2026-03-29T13:39:07Z,2026-03-29T13:39:18Z,0,False,Python
https://github.com/Nomarcus/svensk-laxhjalp/pull/23,Replace icon slideshow with screenshot slideshow on landing page,2026-03-27T18:52:57Z,2026-03-27T18:55:03Z,0,False,TypeScript
https://github.com/Goifal/mindhome/pull/660,Fix Chat Card: Supervisor-Fallback wenn Integration nicht installiert,2026-03-28T18:34:22Z,2026-03-28T18:34:29Z,0,False,Python
https://github.com/msmall2691-eng/maine-cleaning-co/pull/6,"Graceful degradation for AI chat, weather, and email",2026-03-27T18:23:31Z,2026-03-27T18:23:37Z,0,False,TypeScript
https://github.com/cmaldonado80/ultimatebrain/pull/98,"feat: Chat V3 — slash commands, @mentions, keyboard shortcuts",2026-03-28T18:59:14Z,2026-03-28T18:59:16Z,0,False,TypeScript
https://github.com/ClawCS/claude-code-remote/pull/1,KI-Assistent: Chat-Bubble Icon Redesign,2026-03-24T20:23:23Z,2026-03-24T20:30:19Z,1,False,TypeScript
https://github.com/Goifal/mindhome/pull/650,Fix chat response missing + unwanted TTS on text chat,2026-03-28T16:42:10Z,2026-03-28T16:42:17Z,0,False,Python
https://github.com/Wail17/chatbot-piscines/pull/43,Fix: Serve frontend at root URL,2026-03-26T12:22:05Z,2026-03-26T12:22:07Z,0,False,Python
https://github.com/ganeshgowri-ASA/karaveda/pull/7,Fix broken dashboard navigation links,2026-03-25T14:50:42Z,2026-03-25T14:52:08Z,0,False,TypeScript
https://github.com/andreas-t-hjertaker/suksess/pull/118,"fix(security): XSS-hardening, webhook-validering, race condition",2026-03-29T07:26:11Z,2026-03-29T07:26:19Z,0,False,TypeScript
https://github.com/alexkroman/agent/pull/162,Optimize chat_delta text concatenation with buffer,2026-03-26T04:45:34Z,2026-03-26T04:46:06Z,1,False,TypeScript
https://github.com/wimpex18/tallinn-bot/pull/52,Fix mistralai v2 streaming: stream_async() → stream(),2026-03-22T11:07:21Z,2026-03-22T11:07:32Z,0,False,Python
https://github.com/tremo/PDFcensor/pull/78,Show input box with placeholder from the start instead of empty chat,2026-03-28T11:59:08Z,2026-03-28T11:59:17Z,0,False,TypeScript
https://github.com/jacksongmatos/queroumacorapp/pull/59,fix: mostrar nome do sender em cada mensagem no 3-way,2026-03-24T23:53:06Z,2026-03-24T23:54:26Z,0,False,HTML
https://github.com/kpcrmv4/stockmanager/pull/30,Fix chat notification badge not showing on non-chat pages,2026-03-25T17:22:32Z,2026-03-25T17:45:56Z,1,False,TypeScript
https://github.com/kotvd76-ux/AILHUB/pull/133,"feat: add word-level syllable/phoneme scores, remove Prosody bar",2026-03-22T18:50:43Z,2026-03-22T18:50:51Z,0,False,HTML
https://github.com/autobytaste-lab/auto-by-taste/pull/5,feat: add demo chat section below hero showcasing AI Agent capabilities,2026-03-29T02:25:34Z,2026-03-29T02:25:42Z,0,True,TypeScript
https://github.com/dadashhh/dadash-crm/pull/1005,fix: belongsToActive matches conversation_id directly (Carlos messages),2026-03-26T03:51:50Z,2026-03-26T03:52:00Z,0,False,HTML
https://github.com/andrewatchison2-afk/ccaistudio.ca/pull/9,Add long-term player memory to AI coach,2026-03-25T15:16:01Z,2026-03-25T15:16:12Z,0,False,HTML
https://github.com/Senior3514/rentelx-080ee8e3/pull/174,Fix URL extraction: route AddListingModal through ai-chat + scan-yad2 v5,2026-03-30T09:51:33Z,2026-03-30T09:51:40Z,0,False,TypeScript
https://github.com/Iammohithhh/CPD-Pilot/pull/21,feat: make image_path optional in extract_pfd_from_image,2026-03-27T21:48:29Z,2026-03-27T21:48:39Z,0,False,Python
https://github.com/KirillTrubitsyn/snab-chat/pull/166,fix: pass auth token in all download URLs and viewer fetch calls,2026-03-29T12:08:10Z,2026-03-29T12:08:24Z,0,False,TypeScript
https://github.com/andreas-t-hjertaker/suksess/pull/95,"fix(security): XSS, bearer-validering, API-nøkkel-utløp",2026-03-28T07:15:23Z,2026-03-28T07:15:29Z,0,False,TypeScript
https://github.com/JDJ-Coding/Smart-Manual-monitoring-new/pull/15,feat: 사용자 질의 로그에 IP 및 UserAgent 기록 추가,2026-03-26T04:01:21Z,2026-03-26T04:01:33Z,0,False,TypeScript
https://github.com/eBulldog-Ops/wire-team-bot/pull/1,test(e2e): enhance decision/action scenarios with structured-output and inverse tests,2026-03-26T07:54:13Z,2026-03-26T07:54:34Z,0,True,TypeScript
https://github.com/minhazulislam/agol-mcp-proxy/pull/20,Remove suggestion chips from chat sidebar,2026-03-27T16:42:34Z,2026-03-27T16:42:44Z,0,False,Python
https://github.com/annie0tang/masterprompted/pull/23,"Fix chat body height, style I/O pair, and sync scroll in interactive …",2026-03-27T10:37:29Z,2026-03-27T10:37:44Z,0,False,TypeScript
https://github.com/davidecampman/Cadence/pull/36,Add persistent chat storage with SQLite backend,2026-03-24T16:03:06Z,2026-03-24T16:07:12Z,0,False,Python
https://github.com/sandramon2412-png/PRODUCIAQUIZ/pull/5,"feat: Copy button, Lloyd standalone fix, model update",2026-03-29T04:02:43Z,2026-03-29T04:02:49Z,0,False,TypeScript
https://github.com/kpcrmv4/stockmanager/pull/35,fix: reuse existing subscribed channel for broadcast delivery,2026-03-25T18:58:10Z,2026-03-25T18:58:21Z,1,False,TypeScript
https://github.com/junryge/ASAS/pull/84,feat: 에이전트 간 LLM 랜덤 대화 시스템 추가,2026-03-30T04:59:44Z,2026-03-30T04:59:53Z,1,False,HTML
https://github.com/oparra2097/georisk/pull/1,Add Parra Economist — AI-powered macro research chat assistant,2026-03-29T12:37:31Z,2026-03-29T12:55:37Z,0,False,Python
https://github.com/kpcrmv4/stockmanager/pull/50,Reduce system message spacing with compact centered style,2026-03-26T17:35:46Z,2026-03-26T17:35:54Z,1,False,TypeScript
https://github.com/lriofrio915/Liberty-Trading-pro/pull/5,feat: botón flotante de Vinces arrastrable,2026-03-30T06:06:16Z,2026-03-30T06:06:21Z,0,False,TypeScript
https://github.com/harveyknaggs/josh-s-cool-as-page/pull/2,Add landscaping CRM with calendar and chat assistant,2026-03-27T06:33:47Z,2026-03-27T06:33:53Z,0,False,HTML
https://github.com/Parth1705darji/Tek-Safe-AI/pull/21,feat(skills): Sprint 4 — Admin Skills manager + chat skill selector,2026-03-28T01:51:31Z,2026-03-28T01:51:40Z,0,False,TypeScript
https://github.com/abnasim/TekAutomate/pull/45,Fix dark mode dropdown background in AI chat settings,2026-03-30T10:41:39Z,2026-03-30T10:41:45Z,0,False,TypeScript
https://github.com/rarky1git/PalaceRoyale/pull/76,feat: Chat View overlay for Robot game (v0.7.0),2026-03-29T18:40:11Z,2026-03-29T23:22:05Z,0,False,TypeScript
https://github.com/jacksongmatos/queroumacorapp/pull/3,"Fix structural bugs: add screen-feed wrapper, marketplace nav, chat n…",2026-03-23T08:37:30Z,2026-03-23T08:37:37Z,0,False,HTML
https://github.com/Klebercdc/Treino-do-dia/pull/264,fix: KRONIA card teal no CSS + CTA 'Iniciar Chat' no KRONOS,2026-03-29T12:04:31Z,2026-03-29T12:04:44Z,0,False,JavaScript
https://github.com/Tecknocity/Binee/pull/213,Remove duplicate chat sidebar from ChatPage,2026-03-25T02:37:00Z,2026-03-25T02:37:10Z,0,False,TypeScript
https://github.com/rarky1git/PalaceRoyale/pull/75,CLOSED (see #76) feat: Chat View overlay for Robot game (v0.7.0),2026-03-29T18:12:21Z,2026-03-29T18:22:09Z,0,False,TypeScript
https://github.com/linksort/linksort/pull/18,Add toggle functionality for chat sidepanel visibility,2026-03-28T12:52:26Z,2026-03-28T13:00:24Z,83,False,JavaScript
https://github.com/Barrisenn/calculoIMC.github.io/pull/5,fix: tornar chat interativo visível e acessível após feedback da IA,2026-03-21T05:22:16Z,2026-03-21T05:22:30Z,0,False,JavaScript
https://github.com/VilDeMil/handschelle/pull/146,feat: frontend Ollama URL config + model size in dropdown,2026-03-26T06:11:44Z,2026-03-26T06:11:52Z,0,False,PHP
https://github.com/himprapatel-rgb/ai-skincare-intelligence-system/pull/83,fix: chat page completely unstyled — convert from CSS modules to regu…,2026-03-30T09:17:35Z,2026-03-30T09:17:42Z,0,False,Python
https://github.com/matthewyonan/agent-clerk-plugin/pull/14,"Fix step-3 chat: remove duplicate JS, fix AJAX action in admin.js",2026-03-25T15:37:14Z,2026-03-25T15:37:24Z,0,False,PHP
https://github.com/spunapp/spun/pull/103,Add in-chat platform connection flow,2026-03-24T23:02:45Z,2026-03-24T23:04:35Z,0,False,TypeScript
https://github.com/ovis35/ai-sessions-salvager/pull/22,Add Anthropic Claude provider support alongside OpenAI,2026-03-27T01:28:58Z,2026-03-27T01:29:10Z,0,False,Python
https://github.com/juliandeveloper05/julian-soto-portfolio-sys-2026/pull/16,fix: make chat modal full-screen on mobile to unblock send button,2026-03-22T21:49:50Z,2026-03-22T21:49:58Z,0,False,TypeScript
https://github.com/chris-blvck/Testlaunch/pull/64,feat(lead-catcher): build Lead Catcher pitch page + chat API,2026-03-30T05:33:03Z,2026-03-30T05:33:09Z,0,False,TypeScript
https://github.com/riverwest-mike/riverwest-toolbox/pull/302,"Add Chat & Memory sections to How Remi Works docs, clean up limitations",2026-03-24T18:59:39Z,2026-03-24T18:59:45Z,0,False,TypeScript
https://github.com/gabrielvaldivia/portfolio/pull/3,Add hyperlinks for talks and interviews in chat messages,2026-03-28T02:09:58Z,2026-03-28T02:10:07Z,0,False,TypeScript
https://github.com/jelliottdev/fillform/pull/13,Fix context overflow: JPEG/72dpi images + page batching,2026-03-25T22:11:22Z,2026-03-25T22:11:54Z,0,False,Python
https://github.com/Goifal/mindhome/pull/652,Fix Chat Card proxy: discover addon URL via Supervisor API,2026-03-28T17:04:34Z,2026-03-28T17:04:56Z,0,False,Python
https://github.com/fnstggl/compose4/pull/68,"Refine editor layout: restructure tabs, always-on timeline, base vide…",2026-03-28T22:52:50Z,2026-03-28T22:52:55Z,0,False,JavaScript
https://github.com/gansomedina/cotizacloud/pull/360,fix: agregar CSRF token a todos los fetch POST del panel,2026-03-29T22:41:07Z,2026-03-29T22:41:16Z,0,False,PHP
https://github.com/dncdante911/messenger_v2/pull/395,feat: clear history for both parties in private chat,2026-03-27T14:34:01Z,2026-03-27T14:34:08Z,0,False,Kotlin
https://github.com/mwasambilijaphet-glitch/Laundry-Connect--frontend/pull/42,Add theme and language toggles to all customer pages,2026-03-29T09:55:20Z,2026-03-29T09:55:26Z,0,False,JavaScript
https://github.com/aditiohri/horary/pull/74,"UI: pagination at top, search UX, scroll-to-bottom, sticky followups",2026-03-28T13:52:47Z,2026-03-28T13:53:52Z,0,False,TypeScript
https://github.com/aloewright/zettl/pull/23,Fix AI: use compat endpoint for dynamic routes,2026-03-25T13:22:53Z,2026-03-25T13:23:14Z,0,False,TypeScript
https://github.com/cubalive/la-tortuga-sabia/pull/6,fix: Quelina chat fully functional,2026-03-25T21:29:52Z,2026-03-25T21:30:19Z,0,False,TypeScript
https://github.com/OmniQuestMediaInc/ChatNowZone--BUILD/pull/138,HZ: Create HeatScoreService — six-input advisory HSV (HZ-001 REISSUE),2026-03-29T16:21:53Z,2026-03-29T16:24:08Z,0,False,TypeScript
https://github.com/tonyhani01/luma-landing/pull/1,Add interactive chat sandbox and ROI calculator components,2026-03-29T01:12:58Z,2026-03-29T01:13:36Z,0,False,HTML
https://github.com/leokwon68/campus-quick/pull/65,관리자 채팅 관제 페이지 (/admin/chats),2026-03-30T04:06:15Z,2026-03-30T04:06:29Z,0,False,TypeScript
https://github.com/StawWasTaken/Fortized/pull/261,Fix emoji picker positioning to match GIF panel (right-aligned with c…,2026-03-28T13:59:48Z,2026-03-28T13:59:56Z,0,False,JavaScript
https://github.com/cubalive/la-tortuga-sabia/pull/5,fix: cursor + chat interactivity in susurro,2026-03-25T21:22:01Z,2026-03-25T21:22:32Z,0,False,TypeScript
https://github.com/lippei11/velocoach-ai-buddy/pull/47,"feat: Phase 4 Tasks 1, 2, 4 — plan-aware chat context, execute-chat-a…",2026-03-28T02:49:54Z,2026-03-28T02:50:02Z,0,False,TypeScript
https://github.com/kpcrmv4/stockmanager/pull/10,"feat: profile picture, nickname, and chat quote/reply",2026-03-24T20:58:59Z,2026-03-25T01:29:24Z,1,False,TypeScript
https://github.com/dcharway/akwaabagigs_mobile_app/pull/38,"Separate chat: Back4App LiveQuery for people, AI Toolkit for support",2026-03-28T23:34:43Z,2026-03-28T23:34:50Z,0,False,Dart
https://github.com/lqdflying/lobehub/pull/1,🔥 remove: drop broken Kimi Code (kimicodingplan) provider,2026-03-29T16:11:12Z,2026-03-30T08:08:07Z,0,True,TypeScript
https://github.com/mirai-gpro/gourmet-sp3/pull/137,Fix: コンシェルジュcallbackをグルメモードと完全同一にする,2026-03-22T08:00:50Z,2026-03-22T08:02:54Z,0,False,Python
https://github.com/Klebercdc/Treino-do-dia/pull/212,fix: quota guard fail-open e erro não exibido como mensagem de chat,2026-03-27T18:39:51Z,2026-03-27T18:46:53Z,0,False,JavaScript
https://github.com/cabelleirareal/CAI-supabase-24/pull/5,feat: Liquid Glass 3D design system + RLS + chat persistence,2026-03-29T01:09:26Z,2026-03-29T01:09:34Z,0,False,TypeScript
https://github.com/Froydinger/chatwitharc/pull/402,"Disable IDE/App Builder, hide Apps screen, add Maestro Builder publis…",2026-03-24T01:35:56Z,2026-03-24T01:36:04Z,0,False,TypeScript
https://github.com/KirillTrubitsyn/snab-chat/pull/120,Fix Telegram reply button: remove selective from force_reply,2026-03-24T17:31:07Z,2026-03-24T17:31:23Z,0,False,TypeScript
https://github.com/benkbh03/CykelBoersen/pull/27,Tilføj AI support-chat widget med Claude Haiku,2026-03-22T17:48:58Z,2026-03-22T17:49:06Z,0,False,JavaScript
https://github.com/queroumacor-max/queroumacorapp/pull/3,"Fix structural bugs: add screen-feed wrapper, marketplace nav, chat n…",2026-03-23T07:54:12Z,2026-03-23T08:14:00Z,0,False,HTML
https://github.com/kkrugley/trailx/pull/7,fix(bot): resolve all audit findings for group chat architecture,2026-03-28T07:53:07Z,2026-03-28T07:54:56Z,0,False,TypeScript
https://github.com/AdaWorldAPI/ndarray/pull/46,feat(models): complete 1:1 OpenAI API surface + unified router,2026-03-29T21:33:57Z,2026-03-29T21:34:02Z,0,False,Rust
https://github.com/lippei11/velocoach-ai-buddy/pull/53,feat: Phase 5 Task 2 — Today's Coaching Card on Dashboard,2026-03-28T11:27:44Z,2026-03-28T11:27:52Z,0,False,TypeScript
https://github.com/tiagofur/kakoclaw/pull/49,feat: add native Android app (Kotlin + Jetpack Compose) with Material 3,2026-03-26T13:10:59Z,2026-03-26T13:11:09Z,0,False,Go
https://github.com/abnasim/TekAutomate/pull/24,Add tools to AI Chat Anthropic path + build-it handoff fix,2026-03-29T07:38:15Z,2026-03-29T07:38:24Z,0,False,TypeScript
https://github.com/las-swermers/LAS-Link-Board/pull/97,"Remove quick-add bar, keep inline inputs and Organize button",2026-03-30T08:47:44Z,2026-03-30T08:47:52Z,0,False,HTML
https://github.com/Klebercdc/Treino-do-dia/pull/133,fix: remove faixa preta no orient-chat-bar,2026-03-23T02:11:17Z,2026-03-23T02:11:27Z,0,False,JavaScript
https://github.com/Youghz/FlatBot/pull/6,Fix notifications not sent: mark listings seen only after successful notify,2026-03-28T23:14:20Z,2026-03-29T00:03:23Z,0,False,Python
https://github.com/tseggai/balkinaAI/pull/222,feat: restore left-text/right-phones hero layout + add phone animations,2026-03-29T22:32:30Z,2026-03-29T22:32:38Z,0,False,TypeScript
https://github.com/amit5115/CodexVid/pull/6,feat: auto-generate AI explanation on Ask about this click,2026-03-30T05:02:44Z,2026-03-30T05:02:55Z,0,False,Python
https://github.com/benkbh03/CykelBoersen/pull/31,Fix chat widget blocking page clicks with pointer-events: none on con…,2026-03-22T20:08:44Z,2026-03-22T20:08:52Z,0,False,JavaScript
https://github.com/andrrrrey/Tenot/pull/70,fix: negative margins for guaranteed full-width chat list on mobile,2026-03-26T16:27:10Z,2026-03-26T19:17:33Z,0,True,TypeScript
https://github.com/Goifal/mindhome/pull/665,Fix WS schema validation (extra id key) and 401 in direct mode,2026-03-28T19:26:29Z,2026-03-28T19:26:36Z,0,False,Python
https://github.com/creadorodrigo/leadflux/pull/1,feat: add Conversations screen with chat view and human escalation,2026-03-25T03:38:36Z,2026-03-25T03:39:07Z,0,False,JavaScript
https://github.com/welinrj/vcap2-online-geodatabase/pull/107,Fix chat creation by removing composite index requirement from findDi…,2026-03-23T18:39:12Z,2026-03-23T18:41:14Z,0,False,TypeScript
https://github.com/iamonly39/StyleMyShack/pull/9,Add CLAUDE.md project context for session handoff,2026-03-25T10:45:20Z,2026-03-25T10:45:38Z,0,False,JavaScript
https://github.com/andrrrrey/crm_maket_decor/pull/2,docs: add detailed README and role-based user guides,2026-03-29T10:29:07Z,2026-03-29T10:29:17Z,0,False,TypeScript
https://github.com/tseggai/balkinaAI/pull/223,"feat: revamp /app hero — full screen, bigger phones, synced animations",2026-03-30T05:54:43Z,2026-03-30T05:54:51Z,0,False,TypeScript
https://github.com/abnasim/TekAutomate/pull/27,Prompt rewrites + Responses API + build-it insertion fix,2026-03-29T08:22:24Z,2026-03-29T08:22:37Z,0,False,TypeScript
https://github.com/magikmark75/Journal-Guide---21-days-Return-to-Self/pull/1,Add /banana Claude Code plugin for AI image generation,2026-03-29T06:01:43Z,2026-03-29T06:02:06Z,0,False,HTML
https://github.com/riverwest-mike/riverwest-toolbox/pull/385,Add section-based editor with lock/unlock and fix entity_type constraint,2026-03-29T14:46:10Z,2026-03-29T14:46:17Z,0,False,TypeScript
https://github.com/tseggai/balkinaAI/pull/212,feat: continuous scrolling chat animation instead of separate screens,2026-03-29T00:48:12Z,2026-03-29T00:48:25Z,0,False,TypeScript
https://github.com/beyondessential/workhorse/pull/19,"Fix thinking indicator, smooth streaming, chat alignment, collapsible specs panel",2026-03-29T21:19:49Z,2026-03-29T21:19:55Z,0,False,TypeScript
https://github.com/Oskelias/VendexChat-front/pull/166,fix(chat): bot caído — migrar de Pollinations AI a edge function OpenAI,2026-03-24T18:02:25Z,2026-03-24T18:02:29Z,0,False,TypeScript
https://github.com/dark-king99/ExecUI/pull/4,"Fix fetch errors, make HomeView cards navigable, add floating AI BotW…",2026-03-28T22:01:44Z,2026-03-28T22:04:10Z,0,False,JavaScript
https://github.com/landonray/Command-center/pull/18,Add dynamic session naming with AI generation and editable titles,2026-03-30T06:26:09Z,2026-03-30T06:26:16Z,0,False,JavaScript
https://github.com/tips-of-mine/LCDLLN-test/pull/315,"feat(M32.3): guild system — creation, roster, ranks, permissions, gui…",2026-03-28T09:46:16Z,2026-03-28T09:57:15Z,1,False,C++
https://github.com/quimibond/quimibond-intelligence/pull/20,"perf: parallelize enrichment, cache chat context, add DB indexes",2026-03-27T22:46:12Z,2026-03-27T23:11:04Z,0,False,TypeScript
